Product Id,Area Code,Date,Sales,COGS,Margin,Expenses,Profit,Marketing,Inventory,Budget Sales,Budget COGS,Budget Margin,Budget Profit
10,970,2013-01-01,157,60,80,49,51,19,336,120,50,70,40
11,719,2013-01-01,145,58,72,58,26,22,338,110,40,70,20
12,719,2013-01-01,157,64,76,42,56,19,965,120,50,70,40
13,303,2013-01-01,112,44,56,27,47,14,623,80,30,50,30
5,720,2013-01-01,150,54,80,27,84,15,456,150,60,90,70
6,719,2013-01-01,201,72,108,58,83,23,558,210,80,130,80
1,719,2013-01-01,245,89,130,38,146,24,777,220,90,130,100
2,720,2013-01-01,213,83,107,41,106,27,623,190,80,110,80
3,719,2013-01-01,262,95,139,40,157,26,821,240,100,140,110
8,773,2013-01-01,245,89,130,37,148,24,777,190,70,120,100
9,773,2013-01-01,213,83,107,41,106,27,623,160,70,90,60
10,224,2013-01-01,262,95,139,40,157,26,821,200,80,120,100
11,217,2013-01-01,150,54,80,28,83,15,456,110,40,70,50
12,815,2013-01-01,201,72,108,57,84,23,558,150,60,90,40
5,312,2013-01-01,611,234,312,114,316,77,1310,640,270,370,260
6,773,2013-01-01,510,228,228,92,218,63,1459,530,260,270,180
2,815,2013-01-01,386,144,201,94,173,47,862,360,150,210,130
3,217,2013-01-01,262,95,139,55,136,30,608,240,100,140,100
8,641,2013-01-01,611,234,312,116,315,77,1310,480,200,280,200
9,641,2013-01-01,262,95,139,56,134,30,608,200,80,120,90
11,319,2013-01-01,510,228,228,91,220,63,1459,400,190,210,140
12,641,2013-01-01,611,245,301,132,273,93,1419,480,210,270,160
5,563,2013-01-01,48,17,26,16,17,4,777,50,10,40,30
6,515,2013-01-01,48,17,26,17,16,4,777,50,10,40,30
1,563,2013-01-01,50,18,27,17,17,5,821,40,10,30,20
2,641,2013-01-01,69,28,34,30,8,8,965,60,20,40,20
3,515,2013-01-01,60,23,31,20,19,7,623,50,20,30,20
8,573,2013-01-01,101,37,53,67,-17,34,261,70,30,40,0
9,314,2013-01-01,111,88,11,52,-61,27,525,80,70,10,-20
11,573,2013-01-01,92,35,47,40,14,11,196,70,30,40,10
12,660,2013-01-01,73,29,36,47,-14,11,169,50,20,30,-10
13,816,2013-01-01,85,34,42,48,-6,12,197,60,20,40,0
5,573,2013-01-01,138,50,73,26,75,14,821,140,50,90,70
6,573,2013-01-01,128,46,68,24,70,12,777,130,50,80,60
2,314,2013-01-01,213,85,105,69,61,32,494,190,90,100,40
3,314,2013-01-01,190,78,92,47,73,24,965,170,80,90,50
8,567,2013-01-01,90,32,48,20,45,8,456,70,20,50,50
9,614,2013-01-01,90,32,48,20,45,8,821,70,20,50,50
11,513,2013-01-01,235,84,126,61,106,27,651,180,70,110,60
12,567,2013-01-01,224,84,116,51,104,26,500,170,70,100,60
5,234,2013-01-01,382,170,171,76,154,47,1091,400,190,210,140
6,937,2013-01-01,145,58,72,59,25,22,338,150,60,90,40
1,330,2013-01-01,157,60,80,48,53,19,336,140,60,80,50
2,614,2013-01-01,157,57,83,43,65,18,364,140,60,80,50
3,513,2013-01-01,168,63,87,91,0,57,435,150,60,90,20
8,715,2013-01-01,201,67,113,45,109,20,400,150,50,100,80
9,608,2013-01-01,91,33,48,21,44,9,777,70,20,50,50
11,608,2013-01-01,168,61,89,44,73,19,390,130,50,80,50
12,262,2013-01-01,201,75,105,103,11,68,522,150,60,90,10
5,262,2013-01-01,168,69,81,45,59,21,965,170,80,90,50
6,715,2013-01-01,123,48,62,29,53,15,623,120,50,70,50
1,608,2013-01-01,134,54,66,56,20,20,312,120,50,70,30
2,715,2013-01-01,213,79,111,107,14,72,551,190,80,110,20
3,414,2013-01-01,201,77,103,55,79,25,432,180,80,100,60
9,860,2013-01-01,213,85,105,68,62,32,494,140,60,80,40
10,860,2013-01-01,190,78,92,47,73,24,965,130,50,80,50
11,959,2013-01-01,138,50,73,27,73,14,821,130,50,80,60
13,475,2013-01-01,105,38,56,22,55,10,777,100,40,60,40
5,203,2013-01-01,201,75,105,103,11,68,522,170,70,100,20
6,203,2013-01-01,145,55,75,47,47,18,312,120,50,70,40
2,959,2013-01-01,347,124,186,75,179,40,961,290,110,180,130
8,850,2013-01-01,123,48,62,29,53,15,623,80,30,50,30
9,904,2013-01-01,134,54,66,56,20,20,312,90,40,50,20
10,321,2013-01-01,168,69,81,44,61,21,965,110,50,60,40
11,239,2013-01-01,90,32,48,21,44,8,821,80,30,50,40
13,239,2013-01-01,91,33,48,21,44,9,777,80,30,50,40
5,239,2013-01-01,213,79,111,107,14,72,551,180,70,110,30
6,305,2013-01-01,201,77,103,56,78,25,432,170,70,100,60
2,813,2013-01-01,235,84,126,61,106,27,651,190,80,110,70
3,386,2013-01-01,224,84,116,51,104,26,500,190,80,110,70
9,781,2013-01-01,145,58,72,58,26,22,338,100,40,60,30
11,781,2013-01-01,90,32,48,20,45,8,821,80,30,50,40
13,978,2013-01-01,90,32,48,20,45,8,456,80,30,50,40
5,617,2013-01-01,141,63,63,90,-36,57,435,120,60,60,-10
7,617,2013-01-01,382,170,171,75,156,47,1091,330,160,170,110
2,413,2013-01-01,553,72,422,58,572,23,558,460,60,400,360
9,603,2013-01-01,85,34,42,48,-6,12,197,50,20,30,0
11,603,2013-01-01,50,18,27,18,16,5,821,40,10,30,20
13,603,2013-01-01,48,17,26,16,17,4,777,40,10,30,20
5,603,2013-01-01,101,37,53,66,-16,34,261,80,30,50,0
7,603,2013-01-01,73,29,36,46,-12,11,169,60,20,40,0
1,603,2013-01-01,104,38,55,37,31,12,241,80,30,50,30
2,603,2013-01-01,134,48,72,49,39,15,372,110,40,70,40
9,516,2013-01-01,540,245,238,133,173,93,1419,370,180,190,100
10,516,2013-01-01,201,207,-27,90,-176,64,965,140,150,-10,-70
11,607,2013-01-01,262,95,139,40,157,26,821,250,100,150,120
12,716,2013-01-01,245,89,130,38,146,24,777,230,90,140,110
13,212,2013-01-01,150,54,80,27,84,15,456,140,50,90,70
5,516,2013-01-01,68,105,-44,134,-268,95,725,50,100,-50,-170
7,516,2013-01-01,548,228,262,91,273,63,1459,480,210,270,200
2,518,2013-01-01,759,271,407,152,408,94,2101,640,260,380,260
8,318,2013-01-01,125,49,63,29,55,16,623,100,40,60,40
9,318,2013-01-01,213,85,105,68,62,32,494,180,80,100,40
2,337,2013-01-01,95,34,51,22,47,9,777,100,40,60,50
3,318,2013-01-01,91,33,48,21,44,9,777,100,40,60,50
4,504,2013-01-01,201,75,105,102,12,68,522,150,60,90,10
5,225,2013-01-01,201,67,113,45,109,20,400,150,50,100,80
6,337,2013-01-01,168,61,89,43,75,19,390,120,50,70,50
8,505,2013-01-01,50,18,27,17,17,5,821,40,10,30,20
9,505,2013-01-01,69,28,34,32,6,8,965,60,20,40,20
2,505,2013-01-01,134,48,72,48,41,15,372,150,60,90,50
3,505,2013-01-01,111,88,11,52,-61,27,525,120,110,10,-30
4,505,2013-01-01,73,29,36,46,-12,11,169,50,20,30,0
5,505,2013-01-01,101,37,53,66,-16,34,261,70,30,40,-10
6,505,2013-01-01,92,35,47,40,14,11,196,70,30,40,10
8,918,2013-01-01,134,54,66,56,20,20,312,110,50,60,20
9,405,2013-01-01,213,79,111,106,16,72,551,180,70,110,30
2,580,2013-01-01,112,44,56,28,45,14,623,120,50,70,50
3,918,2013-01-01,90,32,48,21,44,8,821,100,40,60,50
4,405,2013-01-01,224,84,116,52,103,26,500,170,70,100,70
5,580,2013-01-01,90,32,48,21,44,8,456,60,20,40,40
6,405,2013-01-01,235,84,126,62,104,27,651,180,70,110,70
8,281,2013-01-01,157,60,80,49,51,19,336,130,50,80,50
9,254,2013-01-01,157,57,83,43,65,18,364,130,50,80,50
2,682,2013-01-01,506,207,245,90,248,64,965,560,260,300,220
3,361,2013-01-01,213,83,107,41,106,27,623,230,100,130,100
4,806,2013-01-01,201,72,108,58,83,23,558,150,60,90,50
5,512,2013-01-01,245,89,130,37,148,24,777,180,70,110,90
6,409,2013-01-01,150,54,80,27,84,15,456,110,40,70,60
8,435,2013-01-01,104,38,55,36,33,12,241,80,30,50,30
9,435,2013-01-01,134,48,72,49,39,15,372,100,40,60,30
10,435,2013-01-01,111,88,11,54,-62,27,525,80,70,10,-30
11,435,2013-01-01,101,37,53,66,-16,34,261,60,20,40,0
12,801,2013-01-01,92,35,47,40,14,11,196,50,20,30,10
13,435,2013-01-01,73,29,36,47,-14,11,169,40,10,30,10
6,435,2013-01-01,138,50,73,27,73,14,821,110,40,70,50
1,801,2013-01-01,190,78,92,47,73,24,965,210,90,120,80
2,435,2013-01-01,145,55,75,47,47,18,312,160,60,100,70
3,801,2013-01-01,213,85,105,69,61,32,494,230,100,130,70
4,435,2013-01-01,128,46,68,25,69,12,777,100,40,60,40
5,435,2013-01-01,125,49,63,30,53,16,623,100,40,60,40
8,650,2013-01-01,262,95,139,39,159,26,821,200,80,120,100
9,530,2013-01-01,506,207,245,89,249,64,965,390,170,220,160
10,650,2013-01-01,213,83,107,42,104,27,623,160,70,90,60
11,562,2013-01-01,245,89,130,38,146,24,777,140,50,90,80
12,707,2013-01-01,150,54,80,27,84,15,456,90,30,60,60
13,650,2013-01-01,201,72,108,57,84,23,558,120,40,80,50
6,951,2013-01-01,611,234,312,114,316,77,1310,520,220,300,200
1,209,2013-01-01,162,95,50,55,-3,30,608,180,110,70,30
2,949,2013-01-01,759,271,407,152,408,94,2101,840,340,500,370
3,310,2013-01-01,132,144,-26,96,-182,47,862,140,180,-40,-120
4,323,2013-01-01,510,228,228,92,218,63,1459,430,210,220,150
5,530,2013-01-01,280,105,145,134,26,95,725,240,100,140,20
8,775,2013-01-01,280,105,145,135,25,95,725,220,90,130,30
9,775,2013-01-01,386,144,201,94,173,47,862,300,120,180,120
10,775,2013-01-01,262,95,139,56,134,30,608,200,80,120,90
11,702,2013-01-01,611,234,312,114,316,77,1310,370,150,220,150
12,775,2013-01-01,510,228,228,91,220,63,1459,310,150,160,100
13,775,2013-01-01,19,245,-245,132,-552,93,1419,0,160,-160,-240
6,702,2013-01-01,48,17,26,16,17,4,777,40,10,30,20
2,775,2013-01-01,85,34,42,47,-5,12,197,90,40,50,10
3,702,2013-01-01,69,28,34,32,6,8,965,70,30,40,20
4,702,2013-01-01,48,17,26,16,17,4,777,40,10,30,20
5,775,2013-01-01,50,18,27,18,16,5,821,40,10,30,20
8,503,2013-01-01,101,36,54,22,51,10,777,70,30,40,40
9,503,2013-01-01,112,44,56,28,45,14,623,80,30,50,30
11,541,2013-01-01,90,32,48,21,44,8,456,50,20,30,30
12,503,2013-01-01,235,84,126,61,106,27,651,140,50,90,60
13,541,2013-01-01,224,84,116,51,104,26,500,130,50,80,50
6,971,2013-01-01,382,170,171,76,154,47,1091,320,160,160,100
1,503,2013-01-01,168,63,87,90,2,57,435,180,70,110,40
2,503,2013-01-01,179,67,93,68,44,22,400,200,80,120,60
3,971,2013-01-01,157,57,83,43,65,18,364,170,70,100,70
4,503,2013-01-01,145,58,72,59,25,22,338,120,50,70,20
5,503,2013-01-01,157,60,80,49,51,19,336,130,50,80,50
8,509,2013-01-01,347,124,186,75,179,40,961,270,100,170,120
9,360,2013-01-01,95,34,51,22,47,9,777,70,20,50,50
11,253,2013-01-01,201,67,113,45,109,20,400,120,40,80,50
12,206,2013-01-01,168,61,89,43,75,19,390,100,40,60,40
13,425,2013-01-01,201,75,105,102,12,68,522,120,40,80,20
4,206,2013-01-01,123,48,62,28,55,15,623,100,40,60,40
5,206,2013-01-01,134,54,66,56,20,20,312,110,50,60,20
6,425,2013-01-01,168,69,81,44,61,21,965,140,60,80,60
2,206,2013-01-01,145,53,77,41,59,16,338,160,60,100,70
3,509,2013-01-01,213,79,111,107,14,72,551,230,90,140,60
8,970,2013-02-01,362,170,170,71,147,47,1073,290,140,150,100
9,970,2013-02-01,137,54,75,78,-4,49,427,110,40,70,10
10,719,2013-02-01,149,60,80,47,49,19,329,120,50,70,40
11,970,2013-02-01,141,59,73,55,27,22,331,110,50,60,10
12,970,2013-02-01,145,62,74,40,50,19,958,110,50,60,30
13,970,2013-02-01,107,44,56,26,45,14,618,80,30,50,30
5,303,2013-02-01,201,77,112,32,119,21,449,220,80,140,110
6,970,2013-02-01,201,75,114,55,88,24,549,220,80,140,90
1,720,2013-02-01,259,99,144,39,156,27,766,250,100,150,120
2,303,2013-02-01,202,83,107,39,101,27,613,190,80,110,80
3,303,2013-02-01,247,95,137,38,147,26,809,240,100,140,110
8,630,2013-02-01,259,99,144,39,156,27,766,210,80,130,110
9,773,2013-02-01,202,83,107,39,101,27,613,160,70,90,60
10,815,2013-02-01,247,95,137,38,147,26,809,200,80,120,100
11,708,2013-02-01,201,77,112,33,117,21,449,160,60,100,80
12,708,2013-02-01,201,75,114,55,88,24,549,160,60,100,50
5,815,2013-02-01,581,234,311,110,298,77,1282,640,270,370,260
6,630,2013-02-01,487,228,229,87,211,63,1436,530,260,270,180
2,312,2013-02-01,377,148,206,91,171,48,844,370,150,220,140
3,773,2013-02-01,271,104,150,55,141,33,596,260,110,150,100
8,563,2013-02-01,581,234,311,110,298,77,1282,470,200,270,190
9,712,2013-02-01,271,104,150,55,141,33,596,220,80,140,110
11,641,2013-02-01,487,228,229,88,209,63,1436,400,190,210,140
12,641,2013-02-01,569,240,294,125,251,91,1391,460,200,260,150
5,712,2013-02-01,50,19,28,17,16,5,774,50,20,30,20
6,319,2013-02-01,46,0,43,11,47,0,774,50,0,50,40
1,319,2013-02-01,48,18,27,17,15,5,818,40,10,30,20
2,641,2013-02-01,67,28,35,29,9,8,961,60,20,40,20
3,641,2013-02-01,58,23,31,19,18,7,620,50,20,30,20
8,573,2013-02-01,111,43,61,69,-12,39,256,90,30,60,10
9,573,2013-02-01,109,84,18,50,-47,26,625,80,70,10,-20
11,417,2013-02-01,87,35,47,38,13,11,191,70,30,40,10
12,573,2013-02-01,72,30,38,45,-10,11,165,50,20,30,-10
13,573,2013-02-01,79,33,41,45,-6,12,193,60,20,40,0
5,314,2013-02-01,131,50,73,25,71,14,814,140,50,90,70
6,636,2013-02-01,110,42,61,23,56,11,771,120,40,80,60
2,573,2013-02-01,206,86,107,65,62,32,484,200,90,110,50
3,636,2013-02-01,176,75,90,44,68,23,956,170,70,100,60
8,419,2013-02-01,60,22,34,17,25,6,452,40,10,30,30
9,513,2013-02-01,85,32,48,20,42,8,817,70,20,50,50
11,614,2013-02-01,213,80,120,58,92,26,640,170,60,110,60
12,740,2013-02-01,220,86,120,49,105,26,490,180,70,110,70
5,513,2013-02-01,362,170,170,72,145,47,1073,400,190,210,140
6,513,2013-02-01,141,59,73,55,27,22,331,150,60,90,40
1,330,2013-02-01,149,60,80,47,49,19,329,140,60,80,50
2,330,2013-02-01,136,52,76,38,56,16,357,130,50,80,50
3,513,2013-02-01,137,54,75,78,-4,49,427,130,50,80,20
8,715,2013-02-01,185,65,109,43,98,20,372,150,50,100,80
9,920,2013-02-01,123,47,68,25,64,13,772,100,40,60,50
11,715,2013-02-01,146,56,81,40,61,17,382,120,40,80,50
12,920,2013-02-01,165,65,90,87,4,58,513,130,50,80,10
5,262,2013-02-01,164,70,84,42,62,21,957,180,80,100,60
6,715,2013-02-01,117,48,62,27,52,15,617,120,50,70,50
1,715,2013-02-01,126,53,65,53,18,20,306,120,50,70,30
2,715,2013-02-01,234,92,128,113,22,83,541,230,90,140,40
3,262,2013-02-01,192,77,103,53,74,25,423,180,80,100,60
9,475,2013-02-01,206,86,107,66,61,32,484,150,60,90,50
10,203,2013-02-01,176,75,90,44,68,23,956,120,50,70,50
11,475,2013-02-01,131,50,73,25,71,14,814,130,50,80,60
13,959,2013-02-01,70,27,39,18,31,7,772,70,20,50,40
5,203,2013-02-01,165,65,90,87,4,58,513,150,60,90,20
6,959,2013-02-01,139,55,75,46,43,18,305,120,50,70,40
2,860,2013-02-01,346,130,195,74,180,42,945,300,120,180,130
8,754,2013-02-01,117,48,62,28,50,15,617,80,30,50,30
9,904,2013-02-01,126,53,65,53,18,20,306,90,40,50,20
10,352,2013-02-01,164,70,84,42,62,21,957,120,50,70,50
11,850,2013-02-01,85,32,48,20,42,8,817,80,30,50,40
13,850,2013-02-01,123,47,68,24,65,13,772,120,40,80,60
5,850,2013-02-01,234,92,128,112,24,83,541,210,80,130,40
6,352,2013-02-01,192,77,103,52,76,25,423,170,70,100,60
2,561,2013-02-01,213,80,120,57,93,26,640,190,70,120,80
3,352,2013-02-01,220,86,120,49,105,26,490,190,80,110,70
9,508,2013-02-01,141,59,73,55,27,22,331,100,40,60,30
11,508,2013-02-01,85,32,48,20,42,8,817,80,30,50,40
13,978,2013-02-01,60,22,34,17,25,6,452,60,20,40,30
5,774,2013-02-01,136,54,74,78,-6,49,451,120,50,70,10
7,774,2013-02-01,362,170,170,71,147,47,1073,330,160,170,110
2,857,2013-02-01,501,75,395,55,505,24,235,440,70,370,330
9,603,2013-02-01,79,33,41,45,-6,12,193,50,20,30,0
11,603,2013-02-01,48,18,27,16,16,5,818,40,10,30,20
13,603,2013-02-01,46,0,43,11,47,0,774,40,0,40,30
5,603,2013-02-01,111,43,61,68,-10,39,256,100,40,60,10
7,603,2013-02-01,72,30,38,44,-9,11,165,60,20,40,0
1,603,2013-02-01,108,41,60,35,37,13,236,90,30,60,40
2,603,2013-02-01,121,45,69,46,34,14,366,100,40,60,30
9,518,2013-02-01,528,240,255,124,194,91,1454,380,180,200,110
10,845,2013-02-01,192,213,-33,87,-178,66,1214,140,160,-20,-80
11,347,2013-02-01,247,95,137,37,148,26,809,250,100,150,120
12,631,2013-02-01,259,99,144,39,156,27,766,260,100,160,130
13,347,2013-02-01,201,77,112,33,117,21,449,200,80,120,90
5,585,2013-02-01,65,121,-60,143,-301,110,901,50,110,-60,-190
7,917,2013-02-01,618,228,352,88,392,63,1402,560,210,350,280
2,718,2013-02-01,687,258,387,142,364,90,2067,610,240,370,250
8,318,2013-02-01,119,49,63,28,52,16,617,100,40,60,40
9,985,2013-02-01,206,86,107,65,62,32,484,180,80,100,40
2,504,2013-02-01,100,38,56,22,50,10,772,110,40,70,60
3,504,2013-02-01,123,47,68,24,65,13,772,140,50,90,70
4,318,2013-02-01,165,65,90,88,3,58,342,130,50,80,10
5,225,2013-02-01,185,65,109,44,96,20,372,140,50,90,70
6,985,2013-02-01,146,56,81,40,61,17,382,110,40,70,50
8,505,2013-02-01,48,18,27,17,15,5,818,40,10,30,20
9,505,2013-02-01,67,28,35,30,7,8,961,60,20,40,20
2,505,2013-02-01,121,45,69,45,36,14,366,140,50,90,50
3,505,2013-02-01,109,84,18,49,-46,26,625,120,100,20,-20
4,505,2013-02-01,72,30,38,45,-10,11,104,50,20,30,0
5,505,2013-02-01,111,43,61,68,-10,39,256,80,30,50,0
6,505,2013-02-01,87,35,47,39,12,11,191,70,30,40,10
8,580,2013-02-01,126,53,65,54,16,20,306,110,50,60,20
9,405,2013-02-01,234,92,128,113,22,83,541,210,80,130,40
2,405,2013-02-01,107,44,56,27,43,14,618,120,50,70,50
3,580,2013-02-01,85,32,48,19,43,8,817,100,40,60,50
4,580,2013-02-01,220,86,120,50,104,26,300,170,70,100,70
5,580,2013-02-01,60,22,34,17,25,6,452,40,10,30,30
6,405,2013-02-01,213,80,120,57,93,26,640,170,60,110,70
8,915,2013-02-01,149,60,80,47,49,19,329,130,50,80,50
9,325,2013-02-01,136,52,76,38,56,16,357,120,40,80,50
2,430,2013-02-01,496,213,252,88,243,66,942,580,260,320,240
3,430,2013-02-01,202,83,107,39,101,27,613,230,100,130,100
4,956,2013-02-01,201,75,114,56,86,24,378,160,60,100,60
5,409,2013-02-01,259,99,144,38,157,27,766,200,80,120,100
6,214,2013-02-01,201,77,112,32,119,21,449,160,60,100,90
8,435,2013-02-01,108,41,60,36,36,13,236,80,30,50,30
9,435,2013-02-01,121,45,69,45,36,14,366,100,30,70,40
10,435,2013-02-01,109,84,18,49,-46,26,625,80,70,10,-30
11,801,2013-02-01,111,43,61,68,-10,39,256,70,20,50,10
12,801,2013-02-01,87,35,47,38,13,11,191,50,20,30,10
13,435,2013-02-01,72,30,38,44,-9,11,165,40,10,30,10
6,435,2013-02-01,131,50,73,25,71,14,814,110,40,70,50
1,801,2013-02-01,176,75,90,44,68,23,956,200,90,110,70
2,435,2013-02-01,139,55,75,45,45,18,305,160,60,100,70
3,435,2013-02-01,206,86,107,66,61,32,484,240,100,140,80
4,435,2013-02-01,110,42,61,23,56,11,771,90,40,50,30
5,435,2013-02-01,119,49,63,28,52,16,617,100,40,60,40
8,209,2013-02-01,247,95,137,37,148,26,809,200,80,120,100
9,559,2013-02-01,496,213,252,88,243,66,942,400,180,220,160
10,408,2013-02-01,202,83,107,39,101,27,613,160,70,90,60
11,805,2013-02-01,259,99,144,38,157,27,766,160,60,100,90
12,707,2013-02-01,201,77,112,32,119,21,449,120,50,70,60
13,530,2013-02-01,201,75,114,56,86,24,549,120,40,80,50
6,707,2013-02-01,581,234,311,109,300,77,1282,520,220,300,200
1,626,2013-02-01,141,104,28,55,-40,33,685,160,130,30,-20
2,213,2013-02-01,687,258,387,142,364,90,2067,800,320,480,360
3,925,2013-02-01,130,148,-26,91,-174,48,1071,150,180,-30,-110
4,619,2013-02-01,487,228,229,87,211,63,1436,430,210,220,150
5,916,2013-02-01,309,121,169,143,39,110,712,270,110,160,30
8,702,2013-02-01,309,121,169,143,39,110,712,250,100,150,40
9,775,2013-02-01,377,148,206,91,171,48,844,310,120,190,120
10,775,2013-02-01,271,104,150,56,140,33,596,220,80,140,110
11,702,2013-02-01,581,234,311,109,300,77,1282,370,150,220,150
12,775,2013-02-01,487,228,229,87,211,63,1436,310,150,160,100
13,775,2013-02-01,25,240,-240,125,-508,91,1937,0,150,-150,-220
6,702,2013-02-01,50,19,28,17,16,5,774,40,10,30,20
2,702,2013-02-01,79,33,41,46,-7,12,193,90,40,50,10
3,775,2013-02-01,67,28,35,29,9,8,961,70,30,40,20
4,775,2013-02-01,46,0,43,12,46,0,774,40,0,40,30
5,775,2013-02-01,48,18,27,17,15,5,818,40,10,30,20
8,503,2013-02-01,86,33,48,20,42,9,772,70,20,50,50
9,503,2013-02-01,107,44,56,26,45,14,618,80,30,50,30
11,503,2013-02-01,60,22,34,17,25,6,452,30,10,20,20
12,503,2013-02-01,213,80,120,58,92,26,640,130,50,80,50
13,971,2013-02-01,220,86,120,49,105,26,490,140,50,90,60
6,503,2013-02-01,362,170,170,71,147,47,1073,320,160,160,100
1,541,2013-02-01,137,54,75,79,-6,49,427,160,60,100,40
2,503,2013-02-01,165,65,90,65,37,21,392,190,80,110,50
3,971,2013-02-01,136,52,76,38,56,16,357,160,60,100,70
4,541,2013-02-01,141,59,73,55,27,22,331,120,50,70,20
5,541,2013-02-01,149,60,80,47,49,19,329,130,50,80,50
8,206,2013-02-01,346,130,195,74,180,42,945,280,110,170,120
9,509,2013-02-01,100,38,56,22,50,10,772,80,30,50,50
11,206,2013-02-01,185,65,109,43,98,20,372,110,40,70,40
12,425,2013-02-01,146,56,81,40,61,17,382,90,30,60,40
13,425,2013-02-01,165,65,90,87,4,58,513,100,40,60,10
4,253,2013-02-01,117,48,62,27,52,15,617,100,40,60,40
5,206,2013-02-01,126,53,65,53,18,20,306,110,50,60,20
6,425,2013-02-01,164,70,84,43,61,21,957,140,60,80,60
2,360,2013-02-01,151,58,84,40,65,18,331,170,70,100,70
3,253,2013-02-01,234,92,128,113,22,83,541,270,110,160,60
8,970,2013-03-01,346,162,163,69,140,45,1059,280,130,150,100
9,303,2013-03-01,133,52,73,77,-6,47,421,110,40,70,20
10,970,2013-03-01,143,57,77,46,46,18,323,110,40,70,40
11,970,2013-03-01,137,58,71,55,24,22,325,110,40,70,20
12,970,2013-03-01,144,62,73,41,47,19,952,110,50,60,30
13,719,2013-03-01,104,43,55,26,43,14,613,80,30,50,30
5,720,2013-03-01,211,81,117,33,125,22,441,230,90,140,110
6,970,2013-03-01,192,72,108,54,80,23,541,210,80,130,80
1,303,2013-03-01,227,87,126,36,134,24,756,220,90,130,100
2,970,2013-03-01,206,84,109,40,102,27,603,200,80,120,90
3,303,2013-03-01,249,95,139,38,150,26,799,240,100,140,110
8,312,2013-03-01,227,87,126,35,135,24,756,180,70,110,90
9,630,2013-03-01,206,84,109,39,104,27,603,160,70,90,60
10,309,2013-03-01,249,95,139,37,151,26,799,200,80,120,100
11,708,2013-03-01,211,81,117,33,125,22,441,170,60,110,80
12,815,2013-03-01,192,72,108,55,79,23,541,150,60,90,40
5,217,2013-03-01,604,243,324,113,313,80,1260,660,280,380,260
6,630,2013-03-01,509,239,239,91,220,66,1417,560,270,290,200
2,773,2013-03-01,391,154,213,94,177,50,829,380,160,220,140
3,815,2013-03-01,285,109,158,56,151,34,585,280,110,170,120
8,563,2013-03-01,604,243,324,112,315,80,1260,490,200,290,210
9,641,2013-03-01,285,109,158,56,151,34,585,230,90,140,110
11,712,2013-03-01,509,239,239,91,220,66,1417,420,200,220,140
12,563,2013-03-01,582,245,301,126,260,93,1369,480,210,270,160
5,515,2013-03-01,44,16,25,16,13,4,772,40,10,30,20
6,712,2013-03-01,46,0,43,11,47,0,731,50,0,50,40
1,712,2013-03-01,48,18,27,17,15,5,816,40,10,30,20
2,515,2013-03-01,67,28,35,29,9,8,958,60,20,40,20
3,319,2013-03-01,58,23,31,19,18,7,617,50,20,30,20
8,417,2013-03-01,114,44,63,69,-9,40,251,90,30,60,10
9,816,2013-03-01,113,88,18,50,-47,27,715,90,70,20,-10
11,314,2013-03-01,91,36,49,38,16,11,187,70,30,40,10
12,660,2013-03-01,80,33,42,45,-4,12,162,60,20,40,0
13,636,2013-03-01,80,33,42,46,-6,12,190,60,20,40,0
5,573,2013-03-01,129,49,72,25,70,13,809,140,50,90,70
6,573,2013-03-01,126,48,70,25,67,13,766,130,50,80,60
2,314,2013-03-01,201,85,104,65,58,32,476,190,90,100,40
3,314,2013-03-01,174,74,89,44,67,22,949,170,70,100,60
8,234,2013-03-01,56,21,32,17,22,5,449,40,10,30,30
9,513,2013-03-01,84,32,47,19,42,8,813,60,20,40,40
11,513,2013-03-01,224,84,126,58,101,27,632,180,70,110,60
12,419,2013-03-01,228,89,125,51,110,27,481,180,70,110,70
5,614,2013-03-01,346,162,163,69,140,45,1059,380,180,200,130
6,330,2013-03-01,137,58,71,56,22,22,325,150,60,90,40
1,614,2013-03-01,143,57,77,45,47,18,323,140,60,80,50
2,330,2013-03-01,129,49,72,37,52,15,351,120,50,70,40
3,440,2013-03-01,133,52,73,77,-6,47,421,130,50,80,20
8,920,2013-03-01,178,62,105,42,93,19,346,140,50,90,70
9,715,2013-03-01,129,49,72,25,70,13,767,100,40,60,50
11,608,2013-03-01,137,52,77,39,56,16,376,110,40,70,40
12,262,2013-03-01,160,63,87,86,1,57,506,130,50,80,10
5,414,2013-03-01,165,71,84,43,61,22,950,180,80,100,60
6,262,2013-03-01,119,49,63,29,50,16,611,130,50,80,60
1,262,2013-03-01,128,54,66,53,19,20,301,120,50,70,30
2,715,2013-03-01,242,95,132,115,25,86,532,230,100,130,30
3,715,2013-03-01,200,80,108,53,82,26,415,190,80,110,70
9,959,2013-03-01,201,85,104,65,58,32,476,140,60,80,40
10,475,2013-03-01,174,74,89,43,68,22,949,120,50,70,50
11,860,2013-03-01,129,49,72,25,70,13,809,130,50,80,60
13,475,2013-03-01,66,25,37,19,27,7,769,60,20,40,30
5,203,2013-03-01,160,63,87,87,0,57,506,140,60,80,10
6,203,2013-03-01,132,53,71,45,39,17,299,120,50,70,40
2,860,2013-03-01,329,123,186,72,169,40,932,290,110,180,130
8,352,2013-03-01,119,49,63,28,52,16,611,80,30,50,30
9,727,2013-03-01,128,54,66,54,18,20,301,90,40,50,20
10,813,2013-03-01,165,71,84,44,59,22,950,120,50,70,50
